sep=,
1419082310421(16:31:50), 0.7050924301147461, 7.151480674743652, 6.315305709838867
1419082310601(16:31:50), -0.0347159244120121, 7.403470039367676, 5.829881191253662
1419082310781(16:31:50), -0.706289529800415, 7.67042350769043, 5.590460777282715
1419082310962(16:31:50), 0.1173158809542656, 7.688978672027588, 4.922478675842285
1419082311142(16:31:51), -0.2783259451389313, 7.6782050132751465, 5.7754130363464355
1419082311322(16:31:51), -0.3321954905986786, 7.733870029449463, 5.71436071395874
1419082311503(16:31:51), 1.1887211799621582, 6.982689380645752, 5.873575210571289
1419082311683(16:31:51), 1.414973258972168, 6.555324077606201, 7.091026782989502
1419082311861(16:31:51), -0.31783026456832886, 7.908646583557129, 5.2229509353637695
1419082312041(16:31:52), -0.31184476613998413, 7.517194747924805, 4.393958568572998
1419082312222(16:31:52), -3.290830135345459, 8.875306129455566, 2.6659436225891113
1419082312404(16:31:52), -0.8188169598579407, 8.450334548950195, 3.6786909103393555
1419082312584(16:31:52), -1.2850877046585083, 9.103952407836914, 4.089895248413086
1419082312764(16:31:52), 0.7080851793289185, 9.103952407836914, 4.364629745483398
1419082312942(16:31:52), -0.507570743560791, 8.904036521911621, 2.829946517944336
1419082313124(16:31:53), -0.7236474752426147, 9.44871711730957, 3.050212860107422
1419082313303(16:31:53), -2.053027868270874, 10.169371604919434, 6.25545072555542
1419082313484(16:31:53), -0.9241618514060974, 7.025186538696289, 4.115034103393555
1419082313665(16:31:53), -1.4245500564575195, 9.083600997924805, 0.6224924325942993
1419082313845(16:31:53), 0.03292027488350868, 10.24658489227295, 1.5514427423477173
1419082314025(16:31:54), 0.47165772318840027, 9.57441234588623, 2.0272903442382813
1419082314207(16:31:54), -0.09457096457481384, 7.8092875480651855, 1.4957774877548218
1419082314385(16:31:54), -1.5328876972198486, 10.775703430175781, 1.9955670833587646
1419082314564(16:31:54), -2.4013843536376953, 9.191340446472168, 4.234145641326904
1419082314744(16:31:54), -1.2737152576446533, 6.960542678833008, 0.8912416100502014
1419082314926(16:31:54), -0.5841852426528931, 9.930550575256348, 0.30705636739730835
1419082315105(16:31:55), -1.1480196714401245, 11.477204322814941, 6.0836663246154785
1419082315284(16:31:55), -0.2585737705230713, 7.564480304718018, -0.5093663930892944
1419082315466(16:31:55), -0.9648633003234863, 9.583391189575195, 1.811812162399292
1419082315644(16:31:55), -5.253477096557617, 11.798027038574219, 7.70274543762207
1419082315825(16:31:55), -1.88782799243927, 7.053318023681641, 0.9846154451370239
1419082316006(16:31:56), -0.7805097699165344, 9.686341285705566, 0.8786720037460327
1419082316184(16:31:56), 3.5236663818359375, 11.906963348388672, -2.4408886432647705
1419082316365(16:31:56), -1.6166846752166748, 8.702922821044922, 2.3798365592956543
1419082316547(16:31:56), -0.9690531492233276, 7.514202117919922, 0.35733461380004883
1419082316726(16:31:56), -1.204882025718689, 12.462418556213379, -5.276820659637451
1419082316906(16:31:56), -3.206434726715088, 7.13771390914917, -2.448669672012329
1419082317088(16:31:57), 1.4957774877548218, 9.724648475646973, 1.8782511949539185
1419082317267(16:31:57), 2.808398485183716, 12.394782066345215, -2.7521347999572754
1419082317446(16:31:57), -1.1677719354629517, 8.172607421875, 1.1115081310272217
1419082317628(16:31:57), -0.5069721937179565, 8.383296966552734, 1.0528502464294434
1419082317807(16:31:57), -1.9075802564620972, 12.146384239196777, -0.9780313968658447
1419082317987(16:31:57), -3.1699230670928955, 8.45931339263916, 0.37169981002807617
1419082318167(16:31:58), 0.6099228858947754, 7.570465564727783, 0.8619126081466675
1419082318349(16:31:58), 0.679354727268219, 11.201870918273926, -0.02513911761343479
1419082318528(16:31:58), -0.3477577865123749, 9.23323917388916, 1.6478092670440674
1419082318709(16:31:58), -0.1867477297782898, 8.157045364379883, 0.31184476613998413
1419082318888(16:31:58), -0.8960300087928772, 11.75672721862793, -1.2725181579589844
1419082319068(16:31:59), -2.499546527862549, 7.7470383644104, 0.01496376097202301
1419082319250(16:31:59), 0.13527239859104156, 7.8092875480651855, 1.1797429323196411
1419082319429(16:31:59), -0.7637503147125244, 11.086949348449707, 0.8900445103645325
1419082319608(16:31:59), 0.6769605278968811, 9.305065155029297, 2.9939491748809814
1419082319789(16:31:59), -0.7194576263427734, 7.601590633392334, -0.3561375141143799
1419082319969(16:31:59), -1.7357962131500244, 11.143213272094727, -1.478419542312622
1419082320150(16:32:0), -3.069366693496704, 8.248623847961426, 2.20924973487854
1419082320332(16:32:0), 0.2795230448246002, 7.572261333465576, 2.4636335372924805
1419082320512(16:32:0), 0.2124854028224945, 10.772710800170898, 2.191891670227051
1419082320689(16:32:0), -0.4040215313434601, 10.26513957977295, 4.7153801918029785
1419082320872(16:32:0), -0.44831427931785583, 7.901463985443115, -0.5931634902954102
1419082321052(16:32:1), -0.5321113467216492, 10.719439506530762, -0.11013327538967133
1419082321230(16:32:1), -2.2188265323638916, 8.679579734802246, 2.800018787384033
1419082321410(16:32:1), -1.2503718137741089, 7.023989200592041, 0.09935937076807022
1419082321592(16:32:1), -0.5578489899635315, 9.956886291503906, 1.0229226350784302
1419082321771(16:32:1), 0.9379284977912903, 10.259753227233887, 4.955399036407471
1419082321951(16:32:1), -0.596754789352417, 7.450157165527344, 0.08559270948171616
1419082322133(16:32:2), -1.5478514432907104, 10.13286018371582, 2.6240451335906982
1419082322312(16:32:2), -2.4217350482940674, 10.002974510192871, 4.4310688972473145
1419082322491(16:32:2), -1.4957774877548218, 6.825869083404541, 0.20530278980731964
1419082322673(16:32:2), -0.8182184100151062, 9.660603523254395, 0.40222588181495667
1419082322852(16:32:2), 0.8738836050033569, 11.12765121459961, 4.771045207977295
1419082323032(16:32:3), -1.159990668296814, 7.548917770385742, 0.4902127981185913
1419082323213(16:32:3), -2.01232647895813, 9.841365814208984, 1.6819267272949219
1419082323392(16:32:3), -3.3656489849090576, 10.284293174743652, 3.604470729827881
1419082323572(16:32:3), -1.2180501222610474, 6.751648902893066, -0.35434186458587646
1419082323754(16:32:3), -0.3124433159828186, 9.373299598693848, 0.1646013706922531
1419082323933(16:32:3), 0.14903905987739563, 11.077971458435059, 3.4536359310150146
1419082324113(16:32:4), -0.9014169573783875, 7.092822551727295, -0.25079262256622314
1419082324295(16:32:4), -2.60548996925354, 9.884461402893066, 2.2373814582824707
1419082324474(16:32:4), -3.0651767253875732, 10.09814453125, 6.5050458908081055
1419082324654(16:32:4), -2.3481132984161377, 7.1891889572143555, 0.5548562407493591
1419082324835(16:32:4), -0.7894880175590515, 9.57441234588623, 0.07003039866685867
1419082325014(16:32:5), -2.63362193107605, 11.815983772277832, 3.9246952533721924
1419082325197(16:32:5), -1.2222399711608887, 7.961917877197266, 0.70090252161026
1419082325376(16:32:5), -1.392826795578003, 9.087791442871094, 0.040701430290937424
1419082325557(16:32:5), -4.005499362945557, 13.168707847595215, 6.023212909698486
1419082325734(16:32:5), -2.8634653091430664, 7.796717643737793, 0.40701428055763245
1419082325915(16:32:5), -0.21607670187950134, 8.521562576293945, 0.06464344263076782
1419082326096(16:32:6), -0.3345896899700165, 10.887033462524414, -2.9957449436187744
1419082326274(16:32:6), -0.8667010068893433, 9.339181900024414, 0.9139865040779114
1419082326457(16:32:6), -0.7841010689735413, 8.418611526489258, -0.0999579206109047
1419082326635(16:32:6), -0.8972271084785461, 11.678317070007324, -4.3209357261657715
1419082326815(16:32:6), -2.964620351791382, 7.8996686935424805, 0.07900865375995636
1419082326996(16:32:6), -0.7733271718025208, 8.33720874786377, 0.061052143573760986
1419082327175(16:32:7), 1.3221979141235352, 12.179903030395508, -2.1703438758850098
1419082327356(16:32:7), -1.731606364250183, 8.382699012756348, 0.7044938206672668
1419082327538(16:32:7), -1.577778935432434, 8.04272174835205, -0.17537526786327362
1419082327715(16:32:7), -1.9375077486038208, 12.864644050598145, -4.350862979888916
1419082327897(16:32:7), -2.7269957065582275, 7.029376029968262, -0.657806932926178
1419082328078(16:32:8), -0.0293289702385664, 8.300098419189453, 0.40222588181495667
1419082328260(16:32:8), -1.9776105880737305, 11.182119369506836, -2.137423515319824
1419082328438(16:32:8), -2.361281394958496, 8.881291389465332, 2.0464439392089844
1419082328619(16:32:8), -0.6733692288398743, 8.078036308288574, 0.23582886159420013
1419082328797(16:32:8), -0.983418345451355, 13.5685396194458, -1.5963339805603027
1419082328977(16:32:8), -4.484938144683838, 7.039551734924316, -0.8026561141014099
1419082329159(16:32:9), -2.430713176727295, 8.088212013244629, 0.16400282084941864
1419082329340(16:32:9), -2.3074119091033936, 9.913191795349121, 0.15921440720558167
1419082329519(16:32:9), 0.5542576909065247, 8.604761123657227, 0.436343252658844
1419082329698(16:32:9), -0.7930793166160583, 7.684190273284912, -0.32860419154167175
1419082329880(16:32:9), -2.164358377456665, 10.611700057983398, 0.8433575630187988
1419082330059(16:32:10), -2.256535053253174, 8.584410667419434, 1.535880446434021
1419082330239(16:32:10), -2.097919225692749, 6.5499372482299805, -1.1725603342056274
1419082330421(16:32:10), -1.5753847360610962, 9.993996620178223, -0.6314706802368164
1419082330600(16:32:10), -2.1781249046325684, 11.692682266235352, 3.5027170181274414
1419082330780(16:32:10), -0.166995570063591, 7.096413612365723, 0.014365210197865963
1419082330961(16:32:10), -2.648585557937622, 9.659406661987305, 0.9229647517204285
1419082331140(16:32:11), -3.9474401473999023, 9.298480987548828, 4.912303447723389
1419082331320(16:32:11), -2.653972625732422, 6.6594719886779785, -0.4507084786891937
1419082331502(16:32:11), -1.4287399053573608, 9.37748908996582, -0.4471171796321869
1419082331680(16:32:11), -3.030460834503174, 11.440093994140625, 0.8242039084434509
1419082331862(16:32:11), -0.6805518269538879, 8.265981674194336, 0.8463503122329712
1419082332042(16:32:12), -2.296638011932373, 9.82759952545166, 0.7272387742996216
1419082332222(16:32:12), -3.7906198501586914, 10.755950927734375, 4.17608642578125
1419082332400(16:32:12), -2.5067291259765625, 6.64091682434082, -0.47644615173339844
1419082332583(16:32:12), -0.950498104095459, 9.258378028869629, -0.6769605278968811
1419082332762(16:32:12), -0.11671733111143112, 11.098321914672852, 4.219182014465332
1419082332942(16:32:12), -1.1252747774124146, 7.0790557861328125, -1.4658499956130981
1419082333124(16:32:13), -3.202843427658081, 9.329605102539063, -0.4537012279033661
1419082333302(16:32:13), -4.701014995574951, 9.170989990234375, 2.4169466495513916
1419082333481(16:32:13), -2.765901565551758, 6.37994909286499, -0.8254010081291199
1419082333664(16:32:13), -2.585737943649292, 8.984241485595703, 0.01735796220600605
1419082333842(16:32:13), -2.6408045291900635, 11.334151268005371, 3.22139835357666
1419082334025(16:32:14), -2.4235305786132813, 7.423820972442627, -1.5550340414047241
1419082334205(16:32:14), -2.2002713680267334, 8.548497200012207, -0.6889315247535706
1419082334383(16:32:14), -6.957550048828125, 10.890625, 4.930858612060547
1419082334565(16:32:14), -5.0703206062316895, 8.142680168151855, -0.6380547285079956
1419082334746(16:32:14), -3.134608507156372, 8.207921981811523, -0.4034229815006256
1419082334924(16:32:14), -4.3861775398254395, 13.438055992126465, 3.228580951690674
1419082335106(16:32:15), -3.5398271083831787, 8.74960994720459, 1.4574702978134155
1419082335286(16:32:15), -3.4955344200134277, 7.310096263885498, 0.2753331959247589
1419082335464(16:32:15), -7.1239471435546875, 10.687117576599121, 4.437653064727783
1419082335646(16:32:15), -3.579930067062378, 8.225279808044434, 2.320580005645752
1419082335826(16:32:15), -2.689286947250366, 7.7865424156188965, 2.6192567348480225
1419082336013(16:32:16), -3.5188779830932617, 8.22228717803955, 2.8646624088287354
1419082336186(16:32:16), -2.0422539710998535, 9.185355186462402, 1.3682862520217896
1419082336367(16:32:16), -2.383427858352661, 9.38167953491211, 4.176684856414795
1419082336547(16:32:16), -7.012018203735352, 10.153210639953613, -3.4350810050964355
1419082336727(16:32:16), -4.7387237548828125, 7.316680431365967, 1.1073182821273804
1419082336909(16:32:16), -4.080916881561279, 8.540117263793945, 0.47584760189056396
1419082337086(16:32:17), -4.7824177742004395, 11.424531936645508, 1.2749123573303223
1419082337266(16:32:17), -0.15023615956306458, 7.420828342437744, 1.4981716871261597
1419082337448(16:32:17), -1.6531962156295776, 7.70274543762207, 1.599326729774475
1419082337628(16:32:17), -1.8046295642852783, 10.532093048095703, 1.800439715385437
1419082337806(16:32:17), -0.4800374507904053, 7.193378925323486, 2.9777884483337402
1419082337988(16:32:17), -1.6944962739944458, 7.826645374298096, 3.2620997428894043
1419082338168(16:32:18), -0.5093663930892944, 10.453682899475098, 1.5520412921905518
1419082338347(16:32:18), -1.6944962739944458, 9.033921241760254, 2.9945478439331055
1419082338527(16:32:18), -1.6801310777664185, 7.050923824310303, 0.8140285611152649
1419082338707(16:32:18), -1.5466543436050415, 10.202890396118164, -2.3930046558380127
1419082338888(16:32:18), -5.604825973510742, 7.730278968811035, -1.6502034664154053
1419082339069(16:32:19), -1.6071078777313232, 7.900267124176025, 0.9624691009521484
1419082339250(16:32:19), -2.871845006942749, 11.289857864379883, -0.7984662652015686
1419082339428(16:32:19), 0.08978256583213806, 8.834604263305664, 1.4646528959274292
1419082339608(16:32:19), -1.259350061416626, 7.5453267097473145, -0.18734627962112427
1419082339790(16:32:19), -3.2842462062835693, 9.807847023010254, 1.5981296300888062
1419082339969(16:32:19), -3.0382418632507324, 7.6967597007751465, 2.426523447036743
1419082340150(16:32:20), -3.4129345417022705, 7.100005149841309, -0.30526071786880493
1419082340331(16:32:20), -2.649184226989746, 10.213066101074219, 0.3734954595565796
1419082340509(16:32:20), -4.0563764572143555, 11.867459297180176, 5.2271409034729
1419082340691(16:32:20), -2.475006103515625, 7.955932140350342, 2.1045033931732178
1419082340871(16:32:20), -2.5965118408203125, 8.968679428100586, 1.6514005661010742
1419082341050(16:32:21), -5.89512300491333, 11.835736274719238, 7.070676326751709
1419082341230(16:32:21), -3.8492777347564697, 6.600215435028076, -0.2885012924671173
1419082341412(16:32:21), -0.9373299479484558, 9.333196640014648, 0.8936358094215393
1419082341590(16:32:21), -0.36152446269989014, 13.195642471313477, 6.0597243309021
1419082341771(16:32:21), -2.3971943855285645, 6.50025749206543, 1.9387048482894897
1419082341952(16:32:21), -2.3074119091033936, 8.753800392150879, 1.3922282457351685
1419082342131(16:32:22), -6.045359134674072, 12.537836074829102, 7.2113356590271
1419082342311(16:32:22), -3.73016619682312, 7.15387487411499, 0.33997663855552673
1419082342492(16:32:22), -0.1646013706922531, 8.277952194213867, 0.07841010391712189
1419082342671(16:32:22), 0.19572599232196808, 11.270106315612793, -5.965153694152832
1419082342852(16:32:22), -2.61087703704834, 7.413046836853027, 0.943913996219635
1419082343032(16:32:23), -1.1432312726974487, 9.6989107131958, 1.381454348564148
1419082343212(16:32:23), -2.942473888397217, 11.997344970703125, -1.1623848676681519
1419082343392(16:32:23), -3.712209701538086, 7.399280548095703, -0.9666589498519897
1419082343571(16:32:23), -0.4345476031303406, 7.758410453796387, 0.1604115068912506
1419082343754(16:32:23), -2.3792378902435303, 11.082160949707031, -1.0492589473724365
1419082343932(16:32:23), -2.6629507541656494, 9.874286651611328, 4.873397350311279
1419082344114(16:32:24), -0.811634361743927, 7.943961143493652, -0.5734112858772278
1419082344294(16:32:24), -1.1115081310272217, 11.010334968566895, -1.8070237636566162
1419082344473(16:32:24), -4.022857189178467, 7.82305383682251, -1.6424223184585571
1419082344653(16:32:24), -1.5921441316604614, 7.384316444396973, 1.01753568649292
1419082344835(16:32:24), -2.6168625354766846, 10.810419082641602, -0.25079262256622314
1419082345014(16:32:25), 0.14664486050605774, 9.587580680847168, 0.7248445749282837
1419082345194(16:32:25), -1.072602391242981, 7.466916561126709, -0.4626794755458832
1419082345374(16:32:25), -1.5316904783248901, 9.929951667785645, -3.422511339187622
1419082345554(16:32:25), -3.4745852947235107, 8.488641738891602, 0.01975216343998909
1419082345734(16:32:25), -1.5969325304031372, 6.495469093322754, -0.6823474764823914
1419082345915(16:32:25), -1.455674648284912, 10.198700904846191, 0.595557689666748
1419082346095(16:32:26), 0.008379706181585789, 9.746794700622559, 1.2156559228897095
1419082346274(16:32:26), -0.456095427274704, 7.452551364898682, 0.6805518269538879
1419082346457(16:32:26), -2.4211363792419434, 10.735600471496582, 2.0422539710998535
1419082346635(16:32:26), -3.642179250717163, 9.318831443786621, 3.138798475265503
1419082346815(16:32:26), -2.4666264057159424, 6.773196697235107, 1.0109516382217407
1419082346997(16:32:26), -1.5556325912475586, 9.998186111450195, -0.34835633635520935
1419082347176(16:32:27), -1.2671312093734741, 9.784503936767578, 2.5324668884277344
1419082347356(16:32:27), -0.8068459630012512, 7.186196327209473, -0.1951274424791336
1419082347542(16:32:27), -2.2260091304779053, 9.647436141967773, 1.2288240194320679
1419082347716(16:32:27), -4.446630954742432, 9.631275177001953, 6.161478042602539
1419082347896(16:32:27), -2.535459518432617, 7.21791934967041, -0.04249707981944084
1419082348078(16:32:28), -1.501164436340332, 9.419986724853516, -0.4950011968612671
1419082348257(16:32:28), -3.824737310409546, 11.637616157531738, 4.346673011779785
1419082348437(16:32:28), -1.522712230682373, 7.255029678344727, -0.1711854189634323
1419082348618(16:32:28), -1.755548357963562, 9.588179588317871, 1.9057846069335938
1419082348797(16:32:28), -5.931634902954102, 10.681132316589355, 7.463325023651123
1419082348979(16:32:28), -4.213196277618408, 6.621763229370117, -0.3298012912273407
1419082349159(16:32:29), -2.361281394958496, 8.813055992126465, -0.5518634915351868
1419082349338(16:32:29), -2.58274507522583, 12.731167793273926, 4.044404983520508
1419082349520(16:32:29), -2.565387010574341, 7.7847466468811035, 0.13527239859104156
1419082349700(16:32:29), -1.8058266639709473, 9.0859956741333, 0.618302583694458
1419082349878(16:32:29), -5.966350555419922, 12.099098205566406, 4.255693435668945
1419082350058(16:32:30), -5.097255229949951, 7.384316444396973, -0.6799532771110535
1419082350240(16:32:30), -1.678335428237915, 8.64007568359375, -0.20290859043598175
1419082350419(16:32:30), 1.4425065517425537, 13.1908540725708, -0.017956512048840523
1419082350599(16:32:30), -2.56000018119812, 7.295731067657471, 1.8806453943252563
1419082350781(16:32:30), -1.4891934394836426, 8.248623847961426, 0.22026655077934265
1419082350959(16:32:30), -3.911526918411255, 11.525687217712402, 0.6075286865234375
1419082351140(16:32:31), -6.676231384277344, 7.770381450653076, 0.6135141849517822
1419082351321(16:32:31), -2.6641478538513184, 7.776965618133545, 0.13168109953403473
1419082351500(16:32:31), -0.6051344871520996, 13.328520774841309, 1.5640122890472412
1419082351680(16:32:31), -3.1268274784088135, 8.087613105773926, 1.202487826347351
